date,srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,type
2016-04-06 17:20:42,3390988286,719036357,8291,62330,TCP,1459963242956000.0,0.044,2,92,background
2016-04-06 17:20:42,1188402326,719035162,22453,443,TCP,1459963242956000.0,2.044,8,1755,background
2016-04-06 17:20:42,3593117148,719036245,43186,34914,UDP,1459963242956000.0,2.044,3,144,background
2016-04-06 17:20:42,636190848,719034631,53,53,UDP,1459963242960000.0,0.04,2,206,background
2016-04-06 17:20:42,3627673048,719034636,2445,80,TCP,1459963242964000.0,0.036000000000000004,2,2065,background
2016-04-06 17:20:42,719034980,3776414139,25,17434,TCP,1459963242964000.0,49.036,66,3425,background
2016-04-06 17:20:42,719034999,718268539,80,19707,TCP,1459963242968000.0,3.032,4,390,background
2016-04-06 17:20:42,732179811,719035247,443,60171,TCP,1459963242968000.0,45.032,2,104,background
2016-04-06 17:20:42,1188402326,719035164,22452,443,TCP,1459963242968000.0,1.032,12,2877,background
2016-04-06 17:20:42,3400412935,719034872,96,25659,TCP,1459963242968000.0,0.032,3,645,background
2016-04-06 17:20:42,719034872,3400412935,25659,96,TCP,1459963242972000.0,0.028,6,1224,background
2016-04-06 17:20:42,719034631,3616661561,53,53,UDP,1459963242972000.0,0.028,4,314,background
2016-04-06 17:20:42,719035022,1162308771,80,58983,TCP,1459963242972000.0,0.028,9,7435,background
2016-04-06 17:20:42,719035022,1162308771,80,58985,TCP,1459963242972000.0,0.028,7,3715,background
2016-04-06 17:20:42,719035022,1162308771,80,58986,TCP,1459963242972000.0,0.028,11,10703,background
2016-04-06 17:20:42,1050840638,719034853,57496,80,TCP,1459963242972000.0,0.028,2,92,background
2016-04-06 17:20:42,708975867,719036231,51413,17881,UDP,1459963242972000.0,3.028,2,116,background
2016-04-06 17:20:42,719036341,3140175534,51380,80,TCP,1459963242972000.0,6.028,4,172,background
2016-04-06 17:20:42,3616661561,719034631,53,53,UDP,1459963242972000.0,0.028,4,691,background
2016-04-06 17:20:42,719035022,1162308771,80,58984,TCP,1459963242976000.0,0.024,11,9302,background
2016-04-06 17:20:42,3357197291,719036255,0,781,ICMP,1459963242976000.0,3.024,2,112,background
2016-04-06 17:20:42,719034988,870963365,80,27623,TCP,1459963242976000.0,10.024,31,30368,background
2016-04-06 17:20:42,719036341,3140175534,51381,80,TCP,1459963242980000.0,6.02,4,172,background
2016-04-06 17:20:42,3746765615,719036245,56759,34914,TCP,1459963242984000.0,9.016,3,152,background
2016-04-06 17:20:42,732179780,719035247,443,60154,TCP,1459963242984000.0,45.01600000000001,2,104,background
2016-04-06 17:20:42,3141855751,719036245,443,63145,TCP,1459963242988000.0,2.012,9,4083,background
2016-04-06 17:20:42,3627673048,719034636,2447,80,TCP,1459963242988000.0,22.012,6,252,background
2016-04-06 17:20:42,3627673048,719034636,2446,80,TCP,1459963242988000.0,22.012,10,412,background
2016-04-06 17:20:42,3627673048,719034636,2445,80,TCP,1459963242988000.0,22.012,9,372,background
2016-04-06 17:20:42,3543892551,719032601,60875,80,TCP,1459963242992000.0,55.008,8,326,background
2016-04-06 17:20:42,3542862242,719036341,161,51109,UDP,1459963242992000.0,320.008,317,38548,background
2016-04-06 17:20:42,719036060,2821066058,443,52754,TCP,1459963242992000.0,5.008,12,8496,background
2016-04-06 17:20:42,3901901376,719035157,60523,22,TCP,1459963242996000.0,9.004,3,152,background
2016-04-06 17:20:42,719034815,3951163023,53,14155,UDP,1459963242996000.0,0.004,18,27000,background
2016-04-06 17:20:42,719034815,3951163023,53,26254,UDP,1459963242996000.0,0.004,18,27000,background
2016-04-06 17:20:42,714158824,719036341,0,0,ICMP,1459963242996000.0,320.004,33,1056,background
2016-04-06 17:20:42,719034815,3951163023,53,55717,UDP,1459963242996000.0,0.004,9,13500,background
2016-04-06 17:20:42,3156164937,719034988,34307,80,TCP,1459963242996000.0,3.004,3,180,background
2016-04-06 17:20:43,719034823,3590134213,80,52011,TCP,1459963243000000.0,0.0,1,48,background
2016-04-06 17:20:43,719034823,3590134213,80,51453,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,719034823,3590134213,80,52135,TCP,1459963243000000.0,0.0,1,48,background
2016-04-06 17:20:43,719034823,3590134213,80,52182,TCP,1459963243000000.0,0.0,1,48,background
2016-04-06 17:20:43,719034815,3621709582,53,15622,UDP,1459963243000000.0,0.0,4,6000,background
2016-04-06 17:20:43,719034815,3015828301,53,63884,UDP,1459963243000000.0,0.0,4,6000,background
2016-04-06 17:20:43,719034823,3590134213,80,53751,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,719034823,3590134213,80,56226,TCP,1459963243000000.0,0.0,1,48,background
2016-04-06 17:20:43,719034815,1994542942,53,8328,UDP,1459963243000000.0,0.0,4,6000,background
2016-04-06 17:20:43,719034815,1994542942,53,39695,UDP,1459963243000000.0,0.0,4,6000,background
2016-04-06 17:20:43,719034823,3590134213,80,61210,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,719034876,2403862665,53798,53,UDP,1459963243000000.0,0.0,1,79,background
2016-04-06 17:20:43,719034853,1050840638,80,57496,TCP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,719034686,3489431304,53,48161,UDP,1459963243000000.0,0.0,1,160,background
2016-04-06 17:20:43,719034686,3486439065,53,47300,UDP,1459963243000000.0,0.0,1,189,background
2016-04-06 17:20:43,719034686,3428927800,53,65353,UDP,1459963243000000.0,0.0,1,165,background
2016-04-06 17:20:43,719034686,3428927784,53,65513,UDP,1459963243000000.0,0.0,1,135,background
2016-04-06 17:20:43,719034686,3428920938,53,42170,UDP,1459963243000000.0,0.0,1,132,background
2016-04-06 17:20:43,719034686,3428916468,53,49105,UDP,1459963243000000.0,0.0,1,158,background
2016-04-06 17:20:43,719034645,628097902,80,11431,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,719034686,3428944438,53,56572,UDP,1459963243000000.0,0.0,1,148,background
2016-04-06 17:20:43,719034686,3390319982,53,55600,UDP,1459963243000000.0,0.0,1,166,background
2016-04-06 17:20:43,719034686,3390319982,53,53503,UDP,1459963243000000.0,0.0,1,179,background
2016-04-06 17:20:43,719034686,2963730390,53,17486,UDP,1459963243000000.0,0.0,1,159,background
2016-04-06 17:20:43,719034876,3270074089,53,61166,UDP,1459963243000000.0,0.0,1,158,background
2016-04-06 17:20:43,719034876,2403862665,54895,53,UDP,1459963243000000.0,0.0,1,77,background
2016-04-06 17:20:43,719034876,2403862665,54261,53,UDP,1459963243000000.0,0.0,1,79,background
2016-04-06 17:20:43,719034686,3390319982,53,8213,UDP,1459963243000000.0,0.0,1,166,background
2016-04-06 17:20:43,719034780,863465729,53,62016,UDP,1459963243000000.0,0.0,1,173,background
2016-04-06 17:20:43,719034780,2403862665,44704,53,UDP,1459963243000000.0,0.0,1,58,background
2016-04-06 17:20:43,719034780,2403862665,60180,53,UDP,1459963243000000.0,0.0,1,58,background
2016-04-06 17:20:43,3957443494,719035192,30078,53,UDP,1459963243000000.0,0.0,1,68,background
2016-04-06 17:20:43,3945655314,719034617,0,771,ICMP,1459963243000000.0,0.0,1,94,background
2016-04-06 17:20:43,4071954079,719036361,59195,53,UDP,1459963243000000.0,0.0,1,69,background
2016-04-06 17:20:43,4103761018,719036355,35212,53,UDP,1459963243000000.0,0.0,1,74,background
2016-04-06 17:20:43,4104077888,719034617,23217,53,UDP,1459963243000000.0,0.0,1,67,background
2016-04-06 17:20:43,4115180426,719035192,13333,53,UDP,1459963243000000.0,0.0,1,75,background
2016-04-06 17:20:43,4139924234,719035192,29,53,UDP,1459963243000000.0,0.0,1,77,background
2016-04-06 17:20:43,4143980199,719035192,30498,53,UDP,1459963243000000.0,0.0,1,63,background
2016-04-06 17:20:43,4154512282,719036247,60845,53,UDP,1459963243000000.0,0.0,1,67,background
2016-04-06 17:20:43,4260612133,719034617,36876,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,542600446,719036354,53,55709,UDP,1459963243000000.0,0.0,1,186,background
2016-04-06 17:20:43,558322229,719036354,53,51085,UDP,1459963243000000.0,0.0,1,93,background
2016-04-06 17:20:43,612512253,719035226,54158,443,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,607575864,719035870,53,39323,UDP,1459963243000000.0,0.0,1,59,background
2016-04-06 17:20:43,713010145,719034686,15591,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,713010145,719034686,19326,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,713010145,719034686,36726,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,719034780,2403862665,58758,53,UDP,1459963243000000.0,0.0,1,77,background
2016-04-06 17:20:43,719034686,3500115193,53,16317,UDP,1459963243000000.0,0.0,1,118,background
2016-04-06 17:20:43,719034780,2403862665,42506,53,UDP,1459963243000000.0,0.0,1,58,background
2016-04-06 17:20:43,719034780,2403861754,26844,53,UDP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,719034773,3505950989,43527,80,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,719034771,3542530232,80,62213,TCP,1459963243000000.0,0.0,1,48,background
2016-04-06 17:20:43,719034780,2403862665,60639,53,UDP,1459963243000000.0,0.0,1,77,background
2016-04-06 17:20:43,719034636,3627673048,80,2447,TCP,1459963243000000.0,0.0,1,268,background
2016-04-06 17:20:43,713010145,719034631,6165,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,713010145,719034631,48414,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,713010145,719034631,20087,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,713010145,719034631,19083,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,713010145,719034686,64623,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,713010145,719034686,40397,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,713010145,719034631,65244,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,719034686,3500115193,53,31535,UDP,1459963243000000.0,0.0,1,123,background
2016-04-06 17:20:43,719034686,3526242254,53,55883,UDP,1459963243000000.0,0.0,1,76,background
2016-04-06 17:20:43,719034686,3500115193,53,46628,UDP,1459963243000000.0,0.0,1,188,background
2016-04-06 17:20:43,867295736,719035039,57292,53,UDP,1459963243000000.0,0.0,1,74,background
2016-04-06 17:20:43,867295727,719034686,42505,53,UDP,1459963243000000.0,0.0,1,82,background
2016-04-06 17:20:43,867295690,719034631,2961,53,UDP,1459963243000000.0,0.0,1,78,background
2016-04-06 17:20:43,866221881,719034686,62769,53,UDP,1459963243000000.0,0.0,1,67,background
2016-04-06 17:20:43,719036341,714158824,0,2048,ICMP,1459963243000000.0,320.0,33,1056,background
2016-04-06 17:20:43,866221881,719034686,48157,53,UDP,1459963243000000.0,0.0,1,66,background
2016-04-06 17:20:43,866221881,719034686,38164,53,UDP,1459963243000000.0,0.0,1,71,background
2016-04-06 17:20:43,841269584,719034686,59654,53,UDP,1459963243000000.0,0.0,1,82,background
2016-04-06 17:20:43,841269584,719034686,51235,53,UDP,1459963243000000.0,0.0,1,82,background
2016-04-06 17:20:43,841269584,719034686,36338,53,UDP,1459963243000000.0,0.0,1,70,background
2016-04-06 17:20:43,841269584,719034686,25861,53,UDP,1459963243000000.0,0.0,1,66,background
2016-04-06 17:20:43,841269584,719034686,19660,53,UDP,1459963243000000.0,0.0,1,82,background
2016-04-06 17:20:43,722388342,719036354,53,64174,UDP,1459963243000000.0,0.0,1,98,background
2016-04-06 17:20:43,719036341,2214935615,49153,53,UDP,1459963243000000.0,0.0,1,61,background
2016-04-06 17:20:43,923080409,719035027,0,2048,ICMP,1459963243000000.0,0.0,1,32,background
2016-04-06 17:20:43,719036341,1788395591,49811,443,TCP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,719036139,915355344,80,2079,TCP,1459963243000000.0,0.0,6,8727,background
2016-04-06 17:20:43,719036139,3156164953,80,55515,TCP,1459963243000000.0,0.0,8,11498,background
2016-04-06 17:20:43,719036139,2403862665,59052,53,UDP,1459963243000000.0,0.0,1,67,background
2016-04-06 17:20:43,719036124,958989754,3306,49945,TCP,1459963243000000.0,0.0,1,60,background
2016-04-06 17:20:43,719036117,3593334862,0,0,ICMP,1459963243000000.0,0.0,1,84,background
2016-04-06 17:20:43,719036095,2403862665,47752,53,UDP,1459963243000000.0,0.0,1,71,background
2016-04-06 17:20:43,719036094,865546021,53,34031,UDP,1459963243000000.0,0.0,1,119,background
2016-04-06 17:20:43,719036094,3428927798,53,43759,UDP,1459963243000000.0,0.0,1,95,background
2016-04-06 17:20:43,719036094,3428927777,53,33128,UDP,1459963243000000.0,0.0,1,172,background
2016-04-06 17:20:43,719036083,1201868983,53,36444,UDP,1459963243000000.0,0.0,1,125,background
2016-04-06 17:20:43,719036083,1110785222,53,40909,UDP,1459963243000000.0,0.0,1,125,background
2016-04-06 17:20:43,719036083,4038286071,53,10553,UDP,1459963243000000.0,0.0,1,140,background
2016-04-06 17:20:43,719036082,3270067143,53,64084,UDP,1459963243000000.0,0.0,1,97,background
2016-04-06 17:20:43,719036064,2963730390,53,43669,UDP,1459963243000000.0,0.0,1,177,background
2016-04-06 17:20:43,719036339,719036314,61248,161,UDP,1459963243000000.0,0.0,1,78,background
2016-04-06 17:20:43,719034686,3500115193,53,31588,UDP,1459963243000000.0,0.0,1,166,background
2016-04-06 17:20:43,1007391969,719034617,53,56265,UDP,1459963243000000.0,0.0,1,139,background
2016-04-06 17:20:43,1008554718,719036354,53,57665,UDP,1459963243000000.0,0.0,1,139,background
2016-04-06 17:20:43,719034686,3500115193,53,48018,UDP,1459963243000000.0,0.0,1,118,background
2016-04-06 17:20:43,719034686,3500117041,53,12980,UDP,1459963243000000.0,0.0,1,123,background
2016-04-06 17:20:43,719034686,3495641119,53,58986,UDP,1459963243000000.0,0.0,1,161,background
2016-04-06 17:20:43,719034686,3509585569,53,59597,UDP,1459963243000000.0,0.0,1,182,background
2016-04-06 17:20:43,719034686,3526241969,53,43595,UDP,1459963243000000.0,0.0,1,76,background
2016-04-06 17:20:43,3937938139,719034617,38607,53,UDP,1459963243000000.0,0.0,1,69,background
2016-04-06 17:20:43,719034686,3529612797,53,28499,UDP,1459963243000000.0,0.0,1,113,background
2016-04-06 17:20:43,719034686,3529612797,53,37492,UDP,1459963243000000.0,0.0,1,113,background
2016-04-06 17:20:43,1544872613,719033284,41967,21320,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,1544872613,719032625,43357,21320,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,1441549201,719034631,19550,53,UDP,1459963243000000.0,0.0,1,78,background
2016-04-06 17:20:43,1441549201,719034686,16386,53,UDP,1459963243000000.0,0.0,1,78,background
2016-04-06 17:20:43,1438799090,719034727,42204,53,UDP,1459963243000000.0,0.0,1,76,background
2016-04-06 17:20:43,1438798556,719034686,40255,53,UDP,1459963243000000.0,0.0,1,67,background
2016-04-06 17:20:43,1008554718,719036354,53,51926,UDP,1459963243000000.0,0.0,1,154,background
2016-04-06 17:20:43,1438798534,719034631,44048,53,UDP,1459963243000000.0,0.0,1,67,background
2016-04-06 17:20:43,1251873457,719035164,0,769,ICMP,1459963243000000.0,0.0,1,88,background
2016-04-06 17:20:43,1251908186,719034631,39120,53,UDP,1459963243000000.0,0.0,1,78,background
2016-04-06 17:20:43,1251908186,719034686,9534,53,UDP,1459963243000000.0,0.0,1,70,background
2016-04-06 17:20:43,1251908186,719034686,8031,53,UDP,1459963243000000.0,0.0,1,66,background
2016-04-06 17:20:43,1251908186,719034686,49979,53,UDP,1459963243000000.0,0.0,1,82,background
2016-04-06 17:20:43,1190866629,719035164,38424,443,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,1188213697,719035164,0,769,ICMP,1459963243000000.0,0.0,1,88,background
2016-04-06 17:20:43,1183242012,719035164,39624,443,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,1149863892,719035393,49212,80,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,1098401066,719035164,27277,443,TCP,1459963243000000.0,0.0,1,60,background
2016-04-06 17:20:43,1080995281,719035164,41566,443,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,1045658038,719034986,11974,53,UDP,1459963243000000.0,0.0,1,76,background
2016-04-06 17:20:43,1033440624,719036254,123,52929,UDP,1459963243000000.0,0.0,1,76,background
2016-04-06 17:20:43,1008554718,719036354,53,65529,UDP,1459963243000000.0,0.0,1,212,background
2016-04-06 17:20:43,1386682828,719036248,5222,51682,TCP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,3903486282,719034686,15532,53,UDP,1459963243000000.0,0.0,1,82,background
2016-04-06 17:20:43,3627274413,719034682,55347,80,TCP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,3627673048,719034636,2447,80,TCP,1459963243000000.0,0.0,1,999,background
2016-04-06 17:20:43,2403862665,719034988,53,36412,UDP,1459963243000000.0,0.0,1,127,background
2016-04-06 17:20:43,2403862665,719034988,53,36537,UDP,1459963243000000.0,0.0,1,104,background
2016-04-06 17:20:43,2403862665,719034988,53,37034,UDP,1459963243000000.0,0.0,1,113,background
2016-04-06 17:20:43,2403862665,719034988,53,51074,UDP,1459963243000000.0,0.0,1,140,background
2016-04-06 17:20:43,2403862665,719034988,53,51189,UDP,1459963243000000.0,0.0,1,140,background
2016-04-06 17:20:43,2403862665,719034988,53,58501,UDP,1459963243000000.0,0.0,1,73,background
2016-04-06 17:20:43,2403862665,719034988,53,58775,UDP,1459963243000000.0,0.0,1,80,background
2016-04-06 17:20:43,2403862665,719034988,53,59740,UDP,1459963243000000.0,0.0,1,113,background
2016-04-06 17:20:43,2403862665,719034988,53,60749,UDP,1459963243000000.0,0.0,1,80,background
2016-04-06 17:20:43,2403862665,719035008,53,34446,UDP,1459963243000000.0,0.0,1,141,background
2016-04-06 17:20:43,2403862665,719035008,53,37403,UDP,1459963243000000.0,0.0,1,86,background
2016-04-06 17:20:43,2403862665,719035008,53,41806,UDP,1459963243000000.0,0.0,1,139,background
2016-04-06 17:20:43,2403862665,719035008,53,44747,UDP,1459963243000000.0,0.0,1,109,background
2016-04-06 17:20:43,2403862665,719035008,53,48920,UDP,1459963243000000.0,0.0,1,94,background
2016-04-06 17:20:43,2403862665,719035008,53,49748,UDP,1459963243000000.0,0.0,1,148,background
2016-04-06 17:20:43,2403862665,719035008,53,54976,UDP,1459963243000000.0,0.0,1,142,background
2016-04-06 17:20:43,2403862665,719035008,53,56820,UDP,1459963243000000.0,0.0,1,91,background
2016-04-06 17:20:43,2910439165,719036354,5227,53,UDP,1459963243000000.0,0.0,1,75,background
2016-04-06 17:20:43,2910439163,719036359,12107,53,UDP,1459963243000000.0,0.0,1,72,background
2016-04-06 17:20:43,2910439143,719036361,54468,53,UDP,1459963243000000.0,0.0,1,71,background
2016-04-06 17:20:43,2869905836,719035192,42105,53,UDP,1459963243000000.0,0.0,1,65,background
2016-04-06 17:20:43,2770177063,719036081,51301,143,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,2759855924,719036359,34533,53,UDP,1459963243000000.0,0.0,1,73,background
2016-04-06 17:20:43,2403862665,719034988,53,35610,UDP,1459963243000000.0,0.0,1,104,background
2016-04-06 17:20:43,2750406472,719036359,24609,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,2518744104,719036252,443,51237,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,2403862665,719036139,53,59052,UDP,1459963243000000.0,0.0,1,83,background
2016-04-06 17:20:43,2403862665,719036095,53,47752,UDP,1459963243000000.0,0.0,1,131,background
2016-04-06 17:20:43,2403862665,719035239,53,49761,UDP,1459963243000000.0,0.0,1,143,background
2016-04-06 17:20:43,2403862665,719035236,53,44975,UDP,1459963243000000.0,0.0,1,143,background
2016-04-06 17:20:43,2403862665,719034978,53,54054,UDP,1459963243000000.0,0.0,1,81,background
2016-04-06 17:20:43,2594228158,719036361,14923,53,UDP,1459963243000000.0,0.0,1,70,background
2016-04-06 17:20:43,2403862665,719034988,53,34769,UDP,1459963243000000.0,0.0,1,125,background
2016-04-06 17:20:43,2403862665,719034985,53,60560,UDP,1459963243000000.0,0.0,1,107,background
2016-04-06 17:20:43,2403862665,719034985,53,52899,UDP,1459963243000000.0,0.0,1,83,background
2016-04-06 17:20:43,2403861754,719036245,53,43995,UDP,1459963243000000.0,0.0,1,81,background
2016-04-06 17:20:43,2403861754,719036245,53,38803,UDP,1459963243000000.0,0.0,1,381,background
2016-04-06 17:20:43,2403861754,719035870,53,18193,UDP,1459963243000000.0,0.0,1,103,background
2016-04-06 17:20:43,2403861754,719035137,53,35910,UDP,1459963243000000.0,0.0,1,110,background
2016-04-06 17:20:43,2403861754,719035056,53,38637,UDP,1459963243000000.0,0.0,1,140,background
2016-04-06 17:20:43,2403861754,719035056,53,37785,UDP,1459963243000000.0,0.0,1,94,background
2016-04-06 17:20:43,2403861754,719036245,53,44772,UDP,1459963243000000.0,0.0,1,105,background
2016-04-06 17:20:43,2403861754,719035022,53,50543,UDP,1459963243000000.0,0.0,1,129,background
2016-04-06 17:20:43,2403861754,719034988,53,35353,UDP,1459963243000000.0,0.0,1,73,background
2016-04-06 17:20:43,2403861754,719034780,53,26844,UDP,1459963243000000.0,0.0,1,106,background
2016-04-06 17:20:43,2214935615,719036341,53,49153,UDP,1459963243000000.0,0.0,1,91,background
2016-04-06 17:20:43,2144091896,719035238,53,46950,UDP,1459963243000000.0,0.0,1,638,background
2016-04-06 17:20:43,1725439994,719035603,52418,80,TCP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,1704314071,719036245,443,27438,TCP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,2403861754,719035013,53,58108,UDP,1459963243000000.0,0.0,1,77,background
2016-04-06 17:20:43,2924601014,719036247,8871,53,UDP,1459963243000000.0,0.0,1,75,background
2016-04-06 17:20:43,2403861754,719036245,53,49206,UDP,1459963243000000.0,0.0,1,82,background
2016-04-06 17:20:43,2403862665,719032734,53,59569,UDP,1459963243000000.0,0.0,1,80,background
2016-04-06 17:20:43,2403862665,719034982,53,33898,UDP,1459963243000000.0,0.0,1,143,background
2016-04-06 17:20:43,2403862665,719034980,53,59372,UDP,1459963243000000.0,0.0,1,129,background
2016-04-06 17:20:43,2403862665,719034980,53,46778,UDP,1459963243000000.0,0.0,1,81,background
2016-04-06 17:20:43,2403862665,719034980,53,39249,UDP,1459963243000000.0,0.0,1,129,background
2016-04-06 17:20:43,2403862665,719034980,53,36189,UDP,1459963243000000.0,0.0,1,135,background
2016-04-06 17:20:43,2403862665,719034980,53,33637,UDP,1459963243000000.0,0.0,1,81,background
2016-04-06 17:20:43,2403861754,719036245,53,54212,UDP,1459963243000000.0,0.0,1,106,background
2016-04-06 17:20:43,2403862665,719034876,53,54895,UDP,1459963243000000.0,0.0,1,93,background
2016-04-06 17:20:43,2403862665,719034876,53,53798,UDP,1459963243000000.0,0.0,1,95,background
2016-04-06 17:20:43,2403862665,719034780,53,60639,UDP,1459963243000000.0,0.0,1,135,background
2016-04-06 17:20:43,2403862665,719034780,53,60180,UDP,1459963243000000.0,0.0,1,302,background
2016-04-06 17:20:43,2403862665,719034780,53,58758,UDP,1459963243000000.0,0.0,1,122,background
2016-04-06 17:20:43,2403862665,719034780,53,44704,UDP,1459963243000000.0,0.0,1,116,background
2016-04-06 17:20:43,2403862665,719034780,53,42506,UDP,1459963243000000.0,0.0,1,137,background
2016-04-06 17:20:43,2403862665,719034876,53,54261,UDP,1459963243000000.0,0.0,1,95,background
2016-04-06 17:20:43,3647724340,719034999,33114,80,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,2962875293,719036245,39008,53761,UDP,1459963243000000.0,0.0,1,317,background
2016-04-06 17:20:43,2963730390,719036064,43669,53,UDP,1459963243000000.0,0.0,1,79,background
2016-04-06 17:20:43,3485976794,719036252,17010,53,UDP,1459963243000000.0,0.0,1,66,background
2016-04-06 17:20:43,3486439065,719034686,47300,53,UDP,1459963243000000.0,0.0,1,76,background
2016-04-06 17:20:43,3486439065,719034631,61585,53,UDP,1459963243000000.0,0.0,1,76,background
2016-04-06 17:20:43,3489431304,719034686,48161,53,UDP,1459963243000000.0,0.0,1,76,background
2016-04-06 17:20:43,3489431304,719034976,60045,53,UDP,1459963243000000.0,0.0,1,80,background
2016-04-06 17:20:43,3473458857,719036354,53,61820,UDP,1459963243000000.0,0.0,1,128,background
2016-04-06 17:20:43,3496520347,719036354,53790,53,UDP,1459963243000000.0,0.0,1,61,background
2016-04-06 17:20:43,3496520347,719036354,63033,53,UDP,1459963243000000.0,0.0,1,56,background
2016-04-06 17:20:43,3495641118,719036266,64559,53,UDP,1459963243000000.0,0.0,1,71,background
2016-04-06 17:20:43,3495641119,719034686,58986,53,UDP,1459963243000000.0,0.0,1,77,background
2016-04-06 17:20:43,3519979650,719036361,62009,53,UDP,1459963243000000.0,0.0,1,73,background
2016-04-06 17:20:43,3508692731,719036245,27811,57813,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,3509585515,719034977,23503,53,UDP,1459963243000000.0,0.0,1,65,background
2016-04-06 17:20:43,3509585569,719034686,59597,53,UDP,1459963243000000.0,0.0,1,69,background
2016-04-06 17:20:43,3512497480,719035264,8080,45647,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,3529612796,719034617,9770,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,3529612796,719034631,33040,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,3627274413,719034682,55351,80,TCP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,3627274413,719034682,55349,80,TCP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,719034978,2930882500,80,51402,TCP,1459963243000000.0,0.0,6,6644,background
2016-04-06 17:20:43,3627274413,719034682,55345,80,TCP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,3638386236,719034713,53,63473,UDP,1459963243000000.0,0.0,1,99,background
2016-04-06 17:20:43,3593334862,719036117,0,2048,ICMP,1459963243000000.0,0.0,1,84,background
2016-04-06 17:20:43,3442798837,719036252,16510,53,UDP,1459963243000000.0,0.0,1,69,background
2016-04-06 17:20:43,3592994894,719034686,38117,53,UDP,1459963243000000.0,0.0,1,79,background
2016-04-06 17:20:43,3560312129,719036354,53,51506,UDP,1459963243000000.0,0.0,1,92,background
2016-04-06 17:20:43,3556964134,719036355,36575,53,UDP,1459963243000000.0,0.0,1,62,background
2016-04-06 17:20:43,3554979024,719036245,48655,53761,UDP,1459963243000000.0,0.0,1,145,background
2016-04-06 17:20:43,3554311186,719036245,43677,53761,UDP,1459963243000000.0,0.0,1,134,background
2016-04-06 17:20:43,3529612797,719034686,28499,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,3529612797,719034617,60704,53,UDP,1459963243000000.0,0.0,1,72,background
2016-04-06 17:20:43,3584022600,719036359,33155,53,UDP,1459963243000000.0,0.0,1,67,background
2016-04-06 17:20:43,3428927801,719036266,36565,53,UDP,1459963243000000.0,0.0,1,60,background
2016-04-06 17:20:43,3428927800,719034686,65353,53,UDP,1459963243000000.0,0.0,1,81,background
2016-04-06 17:20:43,3428927799,719036266,46549,53,UDP,1459963243000000.0,0.0,1,60,background
2016-04-06 17:20:43,3381115829,719036361,25475,53,UDP,1459963243000000.0,0.0,1,68,background
