date,srcip,dstip,srcport,dstport,ts,td,pkt,byt
2016-04-06 17:20:42,621092138,719035631,9080,44727,1459963242836000.0,0.16399999999999998,5,1258
2016-04-06 17:20:42,621092138,719035631,9080,44730,1459963242836000.0,0.16399999999999998,5,1259
2016-04-06 17:20:42,621092138,719035631,9080,44729,1459963242840000.0,0.16,5,1258
2016-04-06 17:20:42,621092138,719035631,9080,44728,1459963242840000.0,0.16,5,1259
2016-04-06 17:20:42,3746607951,719035192,57821,80,1459963242840000.0,0.16,11,1184
2016-04-06 17:20:42,3544144532,719035013,51012,80,1459963242840000.0,1.16,17,2061
2016-04-06 17:20:42,3746688780,719036278,49685,443,1459963242840000.0,9.16,114,44857
2016-04-06 17:20:42,719035064,3746894090,80,60118,1459963242840000.0,1.16,2,104
2016-04-06 17:20:42,621092138,719035631,9080,44731,1459963242844000.0,0.156,5,1259
2016-04-06 17:20:42,719034713,2518744056,49326,443,1459963242844000.0,20.156,6,906
2016-04-06 17:20:42,1922669325,719035603,50363,80,1459963242844000.0,0.156,7,690
2016-04-06 17:20:42,719034713,3156173092,62329,80,1459963242844000.0,12.156,25,4482
2016-04-06 17:20:42,719034713,2518744056,49328,443,1459963242844000.0,20.156,6,906
2016-04-06 17:20:42,3627274413,719034682,55347,80,1459963242848000.0,0.152,4,1413
2016-04-06 17:20:42,719036095,3695941766,80,2125,1459963242848000.0,5.152,517,770141
2016-04-06 17:20:42,3156173092,719034713,80,62329,1459963242848000.0,12.152,35,44299
2016-04-06 17:20:42,3695941766,719036095,2125,80,1459963242848000.0,5.152,362,17183
2016-04-06 17:20:42,1251875047,719035164,37400,443,1459963242848000.0,3.152,16,3033
2016-04-06 17:20:42,719034682,3627274413,80,55347,1459963242848000.0,0.152,3,1271
2016-04-06 17:20:42,621092138,719035631,9080,44732,1459963242848000.0,0.152,5,1259
2016-04-06 17:20:42,719034713,3156173092,62331,80,1459963242848000.0,12.152,82,7666
2016-04-06 17:20:42,3156173092,719034713,80,62331,1459963242852000.0,12.148,137,193901
2016-04-06 17:20:42,2768963488,719036079,49551,443,1459963242852000.0,3.148,25,3979
2016-04-06 17:20:42,3584809351,719036245,40443,34914,1459963242852000.0,0.14800000000000002,3,144
2016-04-06 17:20:42,3687111048,719036245,47850,34914,1459963242852000.0,0.14800000000000002,3,144
2016-04-06 17:20:42,2821065984,719036060,51223,443,1459963242852000.0,9.148,9,2148
2016-04-06 17:20:42,719036060,2821065984,443,51223,1459963242856000.0,9.144,9,1396
2016-04-06 17:20:42,719036079,3626195726,443,4189,1459963242856000.0,11.144,24,17238
2016-04-06 17:20:42,719034682,3627274413,80,55349,1459963242856000.0,0.14400000000000002,3,1271
2016-04-06 17:20:42,3626195726,719036079,4189,443,1459963242860000.0,11.14,17,5437
2016-04-06 17:20:42,2821066054,719036060,54978,443,1459963242860000.0,6.14,7,891
2016-04-06 17:20:42,3508692731,719036245,27811,57813,1459963242860000.0,0.14,5,876
2016-04-06 17:20:42,3627274413,719034682,55349,80,1459963242860000.0,0.14,4,1494
2016-04-06 17:20:42,719036130,3270072323,80,33349,1459963242860000.0,0.14,3,678
2016-04-06 17:20:42,719036130,3270072359,80,49615,1459963242860000.0,0.14,3,1236
2016-04-06 17:20:42,719034994,1102481220,80,44396,1459963242860000.0,4.14,10,5382
2016-04-06 17:20:42,719034713,3156173092,62336,80,1459963242864000.0,12.136,25,4450
2016-04-06 17:20:42,3156173092,719034713,80,62336,1459963242868000.0,12.132,33,38420
2016-04-06 17:20:42,719034713,3156173092,62338,80,1459963242868000.0,22.132,43,6539
2016-04-06 17:20:42,3156173092,719034713,80,62338,1459963242868000.0,22.132,67,87732
2016-04-06 17:20:42,2821066058,719036060,52754,443,1459963242872000.0,5.127999999999999,15,2468
2016-04-06 17:20:42,719034773,3505950989,43527,80,1459963242872000.0,0.128,6,486
2016-04-06 17:20:42,719034713,732179815,51010,443,1459963242872000.0,20.128,10,908
2016-04-06 17:20:42,3529387081,719036278,65126,8081,1459963242872000.0,0.128,6,696
2016-04-06 17:20:42,719034713,732179815,51008,443,1459963242876000.0,10.124,7,1025
2016-04-06 17:20:42,732179470,719035162,80,40336,1459963242876000.0,14.124,4,601
2016-04-06 17:20:42,719034659,1084195385,25,56805,1459963242876000.0,16.124000000000002,12,740
2016-04-06 17:20:42,719034636,3627673048,80,2446,1459963242880000.0,15.12,3,132
2016-04-06 17:20:42,3647724340,719034999,46211,80,1459963242880000.0,0.12,5,549
2016-04-06 17:20:42,2963585162,719036242,64318,8245,1459963242880000.0,0.12,5,289
2016-04-06 17:20:42,719034713,732179811,51009,443,1459963242880000.0,20.12,9,867
2016-04-06 17:20:42,3718731138,719034713,443,62254,1459963242884000.0,2.116,2,80
2016-04-06 17:20:42,1438792427,719036252,443,49984,1459963242884000.0,58.11600000000001,3535,5079478
2016-04-06 17:20:42,719036090,3367463836,80,59354,1459963242884000.0,7.1160000000000005,145,210395
2016-04-06 17:20:42,3367463836,719036090,59354,80,1459963242884000.0,7.1160000000000005,39,2706
2016-04-06 17:20:42,719036084,3156164865,80,22888,1459963242884000.0,0.116,19,26236
2016-04-06 17:20:42,3627536673,719036245,56915,1151,1459963242888000.0,1.112,8,564
2016-04-06 17:20:42,719034668,2955555514,80,61476,1459963242888000.0,0.112,5,1494
2016-04-06 17:20:42,2955555514,719034668,61476,80,1459963242888000.0,0.112,5,444
2016-04-06 17:20:42,719034713,732179785,56132,443,1459963242888000.0,0.112,4,2426
2016-04-06 17:20:42,3222669103,719034713,80,62335,1459963242892000.0,0.108,4,1383
2016-04-06 17:20:42,719036084,3746607989,80,49986,1459963242896000.0,2.104,4,537
2016-04-06 17:20:42,719036079,2768963488,443,49551,1459963242896000.0,3.104,25,25079
2016-04-06 17:20:42,1183243653,719035162,34588,443,1459963242896000.0,27.104,11,1948
2016-04-06 17:20:42,719035013,3544144532,80,51012,1459963242900000.0,1.1,22,24707
2016-04-06 17:20:42,719034977,2206744811,80,53314,1459963242900000.0,6.1,64,86352
2016-04-06 17:20:42,719034999,3647724340,80,46211,1459963242900000.0,0.1,4,342
2016-04-06 17:20:42,2206744811,719034977,53314,80,1459963242900000.0,6.1,34,4682
2016-04-06 17:20:42,719036084,3748714119,80,58267,1459963242904000.0,2.096,18,21914
2016-04-06 17:20:42,732179470,719035162,80,40349,1459963242904000.0,14.095999999999998,4,601
2016-04-06 17:20:42,2769058302,719035603,56543,80,1459963242904000.0,0.096,5,599
2016-04-06 17:20:42,719034713,3718731138,62254,443,1459963242904000.0,2.096,2,80
2016-04-06 17:20:42,732179785,719034713,443,56132,1459963242904000.0,0.096,4,3149
2016-04-06 17:20:42,2206744811,719034977,53317,80,1459963242908000.0,6.0920000000000005,16,3232
2016-04-06 17:20:42,719034977,2206744811,80,53317,1459963242908000.0,6.0920000000000005,38,47747
2016-04-06 17:20:42,719034977,2206744811,80,53318,1459963242908000.0,6.0920000000000005,62,80694
2016-04-06 17:20:42,2206744811,719034977,53318,80,1459963242908000.0,6.0920000000000005,24,4035
2016-04-06 17:20:42,719034636,3627673048,80,2445,1459963242912000.0,15.088,3,132
2016-04-06 17:20:42,3493884579,719034875,51956,80,1459963242912000.0,0.08800000000000001,14,1119
2016-04-06 17:20:42,732179815,719034713,443,51010,1459963242912000.0,20.088,10,5014
2016-04-06 17:20:42,719034875,3493884579,80,51956,1459963242912000.0,0.08800000000000001,14,15182
2016-04-06 17:20:42,2821065984,719036060,51225,443,1459963242916000.0,29.084,20,4615
2016-04-06 17:20:42,732179811,719034713,443,51009,1459963242916000.0,20.084,9,4528
2016-04-06 17:20:42,719036060,2821065984,443,51225,1459963242916000.0,29.084,24,13173
2016-04-06 17:20:42,719034999,1113388944,80,50465,1459963242916000.0,20.084,4,224
2016-04-06 17:20:42,732179815,719034713,443,51008,1459963242916000.0,10.084,6,510
2016-04-06 17:20:42,621092138,719035631,50213,443,1459963242920000.0,0.08,6,885
2016-04-06 17:20:42,719036130,3261516080,80,55253,1459963242920000.0,0.08,2,104
2016-04-06 17:20:42,719034999,1113388944,80,50461,1459963242920000.0,20.08,3,172
2016-04-06 17:20:42,719034999,1113388944,80,50467,1459963242920000.0,20.08,3,172
2016-04-06 17:20:42,719034999,1113388944,80,50462,1459963242920000.0,20.08,3,172
2016-04-06 17:20:42,719034999,1113388944,80,50463,1459963242920000.0,20.08,3,172
2016-04-06 17:20:42,719034999,1113388944,80,50464,1459963242920000.0,20.08,3,172
2016-04-06 17:20:42,719034999,1113388944,80,50466,1459963242920000.0,20.08,3,172
2016-04-06 17:20:42,719034999,1113388944,80,50472,1459963242920000.0,20.08,3,172
2016-04-06 17:20:42,719034999,1113388944,80,50470,1459963242920000.0,20.08,3,172
2016-04-06 17:20:42,2206808978,719036122,49515,80,1459963242924000.0,15.076,14,969
2016-04-06 17:20:42,3493884579,719036082,58652,80,1459963242924000.0,0.076,19,1434
2016-04-06 17:20:42,3516098851,719035603,61854,80,1459963242924000.0,0.076,6,660
2016-04-06 17:20:42,2518744056,719034713,443,49328,1459963242924000.0,20.076,6,503
2016-04-06 17:20:42,2518744056,719034713,443,49326,1459963242924000.0,20.076,6,503
2016-04-06 17:20:42,719034999,1113388944,80,50469,1459963242924000.0,20.076,3,172
2016-04-06 17:20:42,719034999,1113388944,80,50468,1459963242924000.0,20.076,3,172
2016-04-06 17:20:42,2830595451,719035603,37618,443,1459963242924000.0,18.076,12,1763
2016-04-06 17:20:42,719036082,3493884579,80,58652,1459963242928000.0,0.07200000000000001,19,23871
2016-04-06 17:20:42,719034682,3627274413,80,55345,1459963242928000.0,0.07200000000000001,3,1271
2016-04-06 17:20:42,3627274413,719034682,55345,80,1459963242928000.0,0.07200000000000001,4,1494
2016-04-06 17:20:42,719034636,3627673048,80,2446,1459963242928000.0,0.07200000000000001,7,6011
2016-04-06 17:20:42,3542530232,719034771,62213,80,1459963242928000.0,0.07200000000000001,2,88
2016-04-06 17:20:42,3509605127,719036094,57125,80,1459963242928000.0,31.072,124,7174
2016-04-06 17:20:42,2830595451,719035603,37617,443,1459963242932000.0,18.068,13,1803
2016-04-06 17:20:42,719034713,1788395741,54221,443,1459963242932000.0,79.068,7,866
2016-04-06 17:20:42,719036060,1255796118,443,42402,1459963242932000.0,5.0680000000000005,38,33904
2016-04-06 17:20:42,719034636,3627673048,80,2445,1459963242936000.0,0.064,7,6683
2016-04-06 17:20:42,3627673048,719034636,2446,80,1459963242936000.0,0.064,3,3033
2016-04-06 17:20:42,2403862665,719034980,53,27282,1459963242936000.0,1.064,24,2821
2016-04-06 17:20:42,1137704002,719035603,56648,443,1459963242936000.0,1.064,9,1123
2016-04-06 17:20:42,719035064,3746894090,80,60121,1459963242940000.0,15.06,291,420721
2016-04-06 17:20:42,3627346596,719035192,51262,80,1459963242940000.0,7.06,30,2032
2016-04-06 17:20:42,732179470,719035162,80,40338,1459963242940000.0,14.06,4,601
2016-04-06 17:20:42,2821276641,719036278,49589,443,1459963242940000.0,15.06,16,3696
2016-04-06 17:20:42,732179822,719034713,443,49000,1459963242944000.0,45.056,2,104
2016-04-06 17:20:42,719034713,2518744056,49324,443,1459963242944000.0,46.056,11,1651
2016-04-06 17:20:42,732179822,719034713,443,48996,1459963242944000.0,45.056,2,104
2016-04-06 17:20:42,719034713,732179822,49000,443,1459963242944000.0,45.056,2,104
2016-04-06 17:20:42,719034704,3270067092,80,37309,1459963242948000.0,15.052,12,9627
2016-04-06 17:20:42,2518744056,719034713,443,49324,1459963242948000.0,46.052,15,13222
2016-04-06 17:20:42,718268539,719034999,19707,80,1459963242948000.0,3.052,5,695
2016-04-06 17:20:42,732179811,719034713,80,60434,1459963242948000.0,45.052,2,104
2016-04-06 17:20:42,719034713,732179811,60434,80,1459963242948000.0,45.052,2,104
2016-04-06 17:20:42,719034713,732179822,48996,443,1459963242948000.0,45.052,2,104
2016-04-06 17:20:42,719036094,3509605127,80,57125,1459963242948000.0,31.052,204,296669
2016-04-06 17:20:42,719034987,1249460903,80,23888,1459963242948000.0,17.052,2,92
2016-04-06 17:20:42,866534405,719035162,45771,443,1459963242948000.0,0.052000000000000005,2,104
2016-04-06 17:20:42,2821378677,719036357,8291,62329,1459963242952000.0,0.048,2,92
2016-04-06 17:20:42,3543826743,719036245,0,771,1459963242952000.0,3.048,2,152
2016-04-06 17:20:42,3592985284,719036245,58256,34914,1459963242952000.0,31.048,6,360
2016-04-06 17:20:42,719036122,2206808978,80,49515,1459963242952000.0,15.048,12,12127
2016-04-06 17:20:42,719034636,3627673048,80,2447,1459963242952000.0,15.048,3,132
2016-04-06 17:20:42,719034631,636190848,53,53,1459963242956000.0,0.044,2,136
2016-04-06 17:20:42,3390988286,719036357,8291,62330,1459963242956000.0,0.044,2,92
2016-04-06 17:20:42,1188402326,719035162,22453,443,1459963242956000.0,2.044,8,1755
2016-04-06 17:20:42,3593117148,719036245,43186,34914,1459963242956000.0,2.044,3,144
2016-04-06 17:20:42,636190848,719034631,53,53,1459963242960000.0,0.04,2,206
2016-04-06 17:20:42,3627673048,719034636,2445,80,1459963242964000.0,0.036000000000000004,2,2065
2016-04-06 17:20:42,719034980,3776414139,25,17434,1459963242964000.0,49.036,66,3425
2016-04-06 17:20:42,719034999,718268539,80,19707,1459963242968000.0,3.032,4,390
2016-04-06 17:20:42,732179811,719035247,443,60171,1459963242968000.0,45.032,2,104
2016-04-06 17:20:42,1188402326,719035164,22452,443,1459963242968000.0,1.032,12,2877
2016-04-06 17:20:42,3400412935,719034872,96,25659,1459963242968000.0,0.032,3,645
2016-04-06 17:20:42,719034872,3400412935,25659,96,1459963242972000.0,0.028,6,1224
2016-04-06 17:20:42,719034631,3616661561,53,53,1459963242972000.0,0.028,4,314
2016-04-06 17:20:42,719035022,1162308771,80,58983,1459963242972000.0,0.028,9,7435
2016-04-06 17:20:42,719035022,1162308771,80,58985,1459963242972000.0,0.028,7,3715
2016-04-06 17:20:42,719035022,1162308771,80,58986,1459963242972000.0,0.028,11,10703
2016-04-06 17:20:42,1050840638,719034853,57496,80,1459963242972000.0,0.028,2,92
2016-04-06 17:20:42,708975867,719036231,51413,17881,1459963242972000.0,3.028,2,116
2016-04-06 17:20:42,719036341,3140175534,51380,80,1459963242972000.0,6.028,4,172
2016-04-06 17:20:42,3616661561,719034631,53,53,1459963242972000.0,0.028,4,691
2016-04-06 17:20:42,719035022,1162308771,80,58984,1459963242976000.0,0.024,11,9302
2016-04-06 17:20:42,3357197291,719036255,0,781,1459963242976000.0,3.024,2,112
2016-04-06 17:20:42,719034988,870963365,80,27623,1459963242976000.0,10.024,31,30368
2016-04-06 17:20:42,719036341,3140175534,51381,80,1459963242980000.0,6.02,4,172
2016-04-06 17:20:42,3746765615,719036245,56759,34914,1459963242984000.0,9.016,3,152
2016-04-06 17:20:42,732179780,719035247,443,60154,1459963242984000.0,45.01600000000001,2,104
2016-04-06 17:20:42,3141855751,719036245,443,63145,1459963242988000.0,2.012,9,4083
2016-04-06 17:20:42,3627673048,719034636,2447,80,1459963242988000.0,22.012,6,252
2016-04-06 17:20:42,3627673048,719034636,2446,80,1459963242988000.0,22.012,10,412
2016-04-06 17:20:42,3627673048,719034636,2445,80,1459963242988000.0,22.012,9,372
2016-04-06 17:20:42,3543892551,719032601,60875,80,1459963242992000.0,55.008,8,326
2016-04-06 17:20:42,3542862242,719036341,161,51109,1459963242992000.0,320.008,317,38548
2016-04-06 17:20:42,719036060,2821066058,443,52754,1459963242992000.0,5.008,12,8496
2016-04-06 17:20:42,3901901376,719035157,60523,22,1459963242996000.0,9.004,3,152
2016-04-06 17:20:42,719034815,3951163023,53,14155,1459963242996000.0,0.004,18,27000
2016-04-06 17:20:42,719034815,3951163023,53,26254,1459963242996000.0,0.004,18,27000
2016-04-06 17:20:42,714158824,719036341,0,0,1459963242996000.0,320.004,33,1056
2016-04-06 17:20:42,719034815,3951163023,53,55717,1459963242996000.0,0.004,9,13500
2016-04-06 17:20:42,3156164937,719034988,34307,80,1459963242996000.0,3.004,3,180
2016-04-06 17:20:43,719034823,3590134213,80,52011,1459963243000000.0,0.0,1,48
2016-04-06 17:20:43,719034823,3590134213,80,51453,1459963243000000.0,0.0,1,40
2016-04-06 17:20:43,719034823,3590134213,80,52135,1459963243000000.0,0.0,1,48
2016-04-06 17:20:43,719034823,3590134213,80,52182,1459963243000000.0,0.0,1,48
2016-04-06 17:20:43,719034815,3621709582,53,15622,1459963243000000.0,0.0,4,6000
2016-04-06 17:20:43,719034815,3015828301,53,63884,1459963243000000.0,0.0,4,6000
2016-04-06 17:20:43,719034823,3590134213,80,53751,1459963243000000.0,0.0,1,40
2016-04-06 17:20:43,719034823,3590134213,80,56226,1459963243000000.0,0.0,1,48
2016-04-06 17:20:43,719034815,1994542942,53,8328,1459963243000000.0,0.0,4,6000
2016-04-06 17:20:43,719034815,1994542942,53,39695,1459963243000000.0,0.0,4,6000
2016-04-06 17:20:43,719034823,3590134213,80,61210,1459963243000000.0,0.0,1,40
2016-04-06 17:20:43,719034876,2403862665,53798,53,1459963243000000.0,0.0,1,79
2016-04-06 17:20:43,719034853,1050840638,80,57496,1459963243000000.0,0.0,1,52
2016-04-06 17:20:43,719034686,3489431304,53,48161,1459963243000000.0,0.0,1,160
2016-04-06 17:20:43,719034686,3486439065,53,47300,1459963243000000.0,0.0,1,189
2016-04-06 17:20:43,719034686,3428927800,53,65353,1459963243000000.0,0.0,1,165
2016-04-06 17:20:43,719034686,3428927784,53,65513,1459963243000000.0,0.0,1,135
2016-04-06 17:20:43,719034686,3428920938,53,42170,1459963243000000.0,0.0,1,132
2016-04-06 17:20:43,719034686,3428916468,53,49105,1459963243000000.0,0.0,1,158
2016-04-06 17:20:43,719034645,628097902,80,11431,1459963243000000.0,0.0,1,40
2016-04-06 17:20:43,719034686,3428944438,53,56572,1459963243000000.0,0.0,1,148
2016-04-06 17:20:43,719034686,3390319982,53,55600,1459963243000000.0,0.0,1,166
2016-04-06 17:20:43,719034686,3390319982,53,53503,1459963243000000.0,0.0,1,179
2016-04-06 17:20:43,719034686,2963730390,53,17486,1459963243000000.0,0.0,1,159
2016-04-06 17:20:43,719034876,3270074089,53,61166,1459963243000000.0,0.0,1,158
2016-04-06 17:20:43,719034876,2403862665,54895,53,1459963243000000.0,0.0,1,77
2016-04-06 17:20:43,719034876,2403862665,54261,53,1459963243000000.0,0.0,1,79
2016-04-06 17:20:43,719034686,3390319982,53,8213,1459963243000000.0,0.0,1,166
2016-04-06 17:20:43,719034780,863465729,53,62016,1459963243000000.0,0.0,1,173
2016-04-06 17:20:43,719034780,2403862665,44704,53,1459963243000000.0,0.0,1,58
2016-04-06 17:20:43,719034780,2403862665,60180,53,1459963243000000.0,0.0,1,58
2016-04-06 17:20:43,3957443494,719035192,30078,53,1459963243000000.0,0.0,1,68
2016-04-06 17:20:43,3945655314,719034617,0,771,1459963243000000.0,0.0,1,94
2016-04-06 17:20:43,4071954079,719036361,59195,53,1459963243000000.0,0.0,1,69
2016-04-06 17:20:43,4103761018,719036355,35212,53,1459963243000000.0,0.0,1,74
2016-04-06 17:20:43,4104077888,719034617,23217,53,1459963243000000.0,0.0,1,67
2016-04-06 17:20:43,4115180426,719035192,13333,53,1459963243000000.0,0.0,1,75
2016-04-06 17:20:43,4139924234,719035192,29,53,1459963243000000.0,0.0,1,77
2016-04-06 17:20:43,4143980199,719035192,30498,53,1459963243000000.0,0.0,1,63
2016-04-06 17:20:43,4154512282,719036247,60845,53,1459963243000000.0,0.0,1,67
2016-04-06 17:20:43,4260612133,719034617,36876,53,1459963243000000.0,0.0,1,64
2016-04-06 17:20:43,542600446,719036354,53,55709,1459963243000000.0,0.0,1,186
2016-04-06 17:20:43,558322229,719036354,53,51085,1459963243000000.0,0.0,1,93
2016-04-06 17:20:43,612512253,719035226,54158,443,1459963243000000.0,0.0,1,40
2016-04-06 17:20:43,607575864,719035870,53,39323,1459963243000000.0,0.0,1,59
2016-04-06 17:20:43,713010145,719034686,15591,53,1459963243000000.0,0.0,1,64
2016-04-06 17:20:43,713010145,719034686,19326,53,1459963243000000.0,0.0,1,64
2016-04-06 17:20:43,713010145,719034686,36726,53,1459963243000000.0,0.0,1,64
2016-04-06 17:20:43,719034780,2403862665,58758,53,1459963243000000.0,0.0,1,77
2016-04-06 17:20:43,719034686,3500115193,53,16317,1459963243000000.0,0.0,1,118
2016-04-06 17:20:43,719034780,2403862665,42506,53,1459963243000000.0,0.0,1,58
2016-04-06 17:20:43,719034780,2403861754,26844,53,1459963243000000.0,0.0,1,52
2016-04-06 17:20:43,719034773,3505950989,43527,80,1459963243000000.0,0.0,1,40
2016-04-06 17:20:43,719034771,3542530232,80,62213,1459963243000000.0,0.0,1,48
2016-04-06 17:20:43,719034780,2403862665,60639,53,1459963243000000.0,0.0,1,77
2016-04-06 17:20:43,719034636,3627673048,80,2447,1459963243000000.0,0.0,1,268
2016-04-06 17:20:43,713010145,719034631,6165,53,1459963243000000.0,0.0,1,64
2016-04-06 17:20:43,713010145,719034631,48414,53,1459963243000000.0,0.0,1,64
2016-04-06 17:20:43,713010145,719034631,20087,53,1459963243000000.0,0.0,1,64
2016-04-06 17:20:43,713010145,719034631,19083,53,1459963243000000.0,0.0,1,64
2016-04-06 17:20:43,713010145,719034686,64623,53,1459963243000000.0,0.0,1,64
2016-04-06 17:20:43,713010145,719034686,40397,53,1459963243000000.0,0.0,1,64
2016-04-06 17:20:43,713010145,719034631,65244,53,1459963243000000.0,0.0,1,64
2016-04-06 17:20:43,719034686,3500115193,53,31535,1459963243000000.0,0.0,1,123
2016-04-06 17:20:43,719034686,3526242254,53,55883,1459963243000000.0,0.0,1,76
2016-04-06 17:20:43,719034686,3500115193,53,46628,1459963243000000.0,0.0,1,188
2016-04-06 17:20:43,867295736,719035039,57292,53,1459963243000000.0,0.0,1,74
2016-04-06 17:20:43,867295727,719034686,42505,53,1459963243000000.0,0.0,1,82
2016-04-06 17:20:43,867295690,719034631,2961,53,1459963243000000.0,0.0,1,78
2016-04-06 17:20:43,866221881,719034686,62769,53,1459963243000000.0,0.0,1,67
2016-04-06 17:20:43,719036341,714158824,0,2048,1459963243000000.0,320.0,33,1056
2016-04-06 17:20:43,866221881,719034686,48157,53,1459963243000000.0,0.0,1,66
2016-04-06 17:20:43,866221881,719034686,38164,53,1459963243000000.0,0.0,1,71
2016-04-06 17:20:43,841269584,719034686,59654,53,1459963243000000.0,0.0,1,82
2016-04-06 17:20:43,841269584,719034686,51235,53,1459963243000000.0,0.0,1,82
2016-04-06 17:20:43,841269584,719034686,36338,53,1459963243000000.0,0.0,1,70
2016-04-06 17:20:43,841269584,719034686,25861,53,1459963243000000.0,0.0,1,66
2016-04-06 17:20:43,841269584,719034686,19660,53,1459963243000000.0,0.0,1,82
2016-04-06 17:20:43,722388342,719036354,53,64174,1459963243000000.0,0.0,1,98
2016-04-06 17:20:43,719036341,2214935615,49153,53,1459963243000000.0,0.0,1,61
2016-04-06 17:20:43,923080409,719035027,0,2048,1459963243000000.0,0.0,1,32
2016-04-06 17:20:43,719036341,1788395591,49811,443,1459963243000000.0,0.0,1,52
2016-04-06 17:20:43,719036139,915355344,80,2079,1459963243000000.0,0.0,6,8727
2016-04-06 17:20:43,719036139,3156164953,80,55515,1459963243000000.0,0.0,8,11498
2016-04-06 17:20:43,719036139,2403862665,59052,53,1459963243000000.0,0.0,1,67
2016-04-06 17:20:43,719036124,958989754,3306,49945,1459963243000000.0,0.0,1,60
2016-04-06 17:20:43,719036117,3593334862,0,0,1459963243000000.0,0.0,1,84
2016-04-06 17:20:43,719036095,2403862665,47752,53,1459963243000000.0,0.0,1,71
2016-04-06 17:20:43,719036094,865546021,53,34031,1459963243000000.0,0.0,1,119
2016-04-06 17:20:43,719036094,3428927798,53,43759,1459963243000000.0,0.0,1,95
2016-04-06 17:20:43,719036094,3428927777,53,33128,1459963243000000.0,0.0,1,172
2016-04-06 17:20:43,719036083,1201868983,53,36444,1459963243000000.0,0.0,1,125
2016-04-06 17:20:43,719036083,1110785222,53,40909,1459963243000000.0,0.0,1,125
2016-04-06 17:20:43,719036083,4038286071,53,10553,1459963243000000.0,0.0,1,140
2016-04-06 17:20:43,719036082,3270067143,53,64084,1459963243000000.0,0.0,1,97
2016-04-06 17:20:43,719036064,2963730390,53,43669,1459963243000000.0,0.0,1,177
2016-04-06 17:20:43,719036339,719036314,61248,161,1459963243000000.0,0.0,1,78
2016-04-06 17:20:43,719034686,3500115193,53,31588,1459963243000000.0,0.0,1,166
2016-04-06 17:20:43,1007391969,719034617,53,56265,1459963243000000.0,0.0,1,139
2016-04-06 17:20:43,1008554718,719036354,53,57665,1459963243000000.0,0.0,1,139
2016-04-06 17:20:43,719034686,3500115193,53,48018,1459963243000000.0,0.0,1,118
2016-04-06 17:20:43,719034686,3500117041,53,12980,1459963243000000.0,0.0,1,123
2016-04-06 17:20:43,719034686,3495641119,53,58986,1459963243000000.0,0.0,1,161
2016-04-06 17:20:43,719034686,3509585569,53,59597,1459963243000000.0,0.0,1,182
2016-04-06 17:20:43,719034686,3526241969,53,43595,1459963243000000.0,0.0,1,76
2016-04-06 17:20:43,3937938139,719034617,38607,53,1459963243000000.0,0.0,1,69
2016-04-06 17:20:43,719034686,3529612797,53,28499,1459963243000000.0,0.0,1,113
2016-04-06 17:20:43,719034686,3529612797,53,37492,1459963243000000.0,0.0,1,113
2016-04-06 17:20:43,1544872613,719033284,41967,21320,1459963243000000.0,0.0,1,40
2016-04-06 17:20:43,1544872613,719032625,43357,21320,1459963243000000.0,0.0,1,40
2016-04-06 17:20:43,1441549201,719034631,19550,53,1459963243000000.0,0.0,1,78
2016-04-06 17:20:43,1441549201,719034686,16386,53,1459963243000000.0,0.0,1,78
2016-04-06 17:20:43,1438799090,719034727,42204,53,1459963243000000.0,0.0,1,76
2016-04-06 17:20:43,1438798556,719034686,40255,53,1459963243000000.0,0.0,1,67
2016-04-06 17:20:43,1008554718,719036354,53,51926,1459963243000000.0,0.0,1,154
2016-04-06 17:20:43,1438798534,719034631,44048,53,1459963243000000.0,0.0,1,67
2016-04-06 17:20:43,1251873457,719035164,0,769,1459963243000000.0,0.0,1,88
2016-04-06 17:20:43,1251908186,719034631,39120,53,1459963243000000.0,0.0,1,78
2016-04-06 17:20:43,1251908186,719034686,9534,53,1459963243000000.0,0.0,1,70
2016-04-06 17:20:43,1251908186,719034686,8031,53,1459963243000000.0,0.0,1,66
2016-04-06 17:20:43,1251908186,719034686,49979,53,1459963243000000.0,0.0,1,82
2016-04-06 17:20:43,1190866629,719035164,38424,443,1459963243000000.0,0.0,1,40
2016-04-06 17:20:43,1188213697,719035164,0,769,1459963243000000.0,0.0,1,88
2016-04-06 17:20:43,1183242012,719035164,39624,443,1459963243000000.0,0.0,1,40
2016-04-06 17:20:43,1149863892,719035393,49212,80,1459963243000000.0,0.0,1,40
2016-04-06 17:20:43,1098401066,719035164,27277,443,1459963243000000.0,0.0,1,60
2016-04-06 17:20:43,1080995281,719035164,41566,443,1459963243000000.0,0.0,1,40
2016-04-06 17:20:43,1045658038,719034986,11974,53,1459963243000000.0,0.0,1,76
2016-04-06 17:20:43,1033440624,719036254,123,52929,1459963243000000.0,0.0,1,76
2016-04-06 17:20:43,1008554718,719036354,53,65529,1459963243000000.0,0.0,1,212
2016-04-06 17:20:43,1386682828,719036248,5222,51682,1459963243000000.0,0.0,1,52
2016-04-06 17:20:43,3903486282,719034686,15532,53,1459963243000000.0,0.0,1,82
2016-04-06 17:20:43,3627274413,719034682,55347,80,1459963243000000.0,0.0,1,52
2016-04-06 17:20:43,3627673048,719034636,2447,80,1459963243000000.0,0.0,1,999
2016-04-06 17:20:43,2403862665,719034988,53,36412,1459963243000000.0,0.0,1,127
